Date,AQI,PM2.5,Temperature,Humidity,Pressure,VOC,NO2,CO,NH3
2025-06-20T14:06:43.853Z,97,0,27.5607,64.23162,916.68,8.418913,51.79285,1.414617,38.05189
2025-06-20T14:07:14.578Z,97,1.528938,27.5588,64.31181,916.72,8.030212,51.74663,1.613476,38.01793
2025-06-20T14:07:45.394Z,99,8.99707,27.56006,64.16447,916.7,9.315142,52.75813,1.756291,38.76107
2025-06-20T14:08:15.902Z,99,10.38315,27.57083,64.24664,916.76,11.05879,52.85673,1.915375,38.83351
2025-06-20T14:08:46.519Z,99,7.2,27.58759,64.23587,916.75,10.24816,52.72118,1.723392,38.73392
2025-06-20T14:09:16.934Z,100,0,27.60627,64.31261,916.78,12.82952,53.30647,2.017809,39.16393
2025-06-20T14:09:47.447Z,100,1.472528,27.62494,64.33571,916.83,10.34014,53.31167,1.909257,39.16776
2025-06-20T14:10:17.850Z,100,5.596337,27.61481,64.40121,916.83,9.749104,53.33922,2.000362,39.188
2025-06-20T14:10:48.582Z,100,4.000732,27.61798,64.50912,916.87,9.600838,53.19592,1.901631,39.08272
2025-06-20T14:11:19.505Z,99,10.63297,27.63221,64.46439,916.89,9.52173,53.06094,1.899057,38.98354
2025-06-20T14:11:49.909Z,100,10.37509,27.65215,64.55487,916.9,10.31068,53.46289,2.048204,39.27886
2025-06-20T14:12:20.341Z,100,6.813187,27.62747,65.08897,916.9,11.09226,53.55171,2.033873,39.34411
2025-06-20T14:12:51.348Z,100,3.551648,27.64867,64.68197,916.93,9.524641,53.53051,2.165752,39.32853
2025-06-20T14:13:22.179Z,100,9.045422,27.63949,65.00337,916.94,9.831024,53.3939,2.083889,39.22817
2025-06-20T14:13:52.342Z,100,15.04103,27.66955,64.71218,916.95,8.956082,53.16357,2.047829,39.05895
2025-06-20T14:14:23.005Z,99,8.803663,27.70942,64.65131,917,8.648859,52.9954,1.864617,38.93539
2025-06-20T14:14:53.410Z,99,6.547254,27.69487,64.1925,916.98,7.937494,52.60026,1.733587,38.64509
2025-06-20T14:15:24.542Z,98,7.852746,27.67873,64.51878,916.99,8.016167,52.39161,1.716132,38.4918
2025-06-20T14:15:55.576Z,98,6.015384,27.65278,64.42065,916.99,7.762591,52.19695,1.602629,38.34878
2025-06-20T14:16:25.883Z,97,5.830037,27.62177,64.34192,916.99,7.479572,51.94953,1.545177,38.167
2025-06-20T14:16:56.290Z,96,7.393407,27.5955,64.41157,916.98,7.352309,51.55144,1.505162,37.87453
2025-06-20T14:17:26.803Z,96,9.34359,27.59487,64.33094,916.98,7.240822,51.38792,1.488807,37.75439
2025-06-20T14:17:57.430Z,96,6.321612,27.60816,64.60833,917.03,7.212479,51.54957,1.563334,37.87316
2025-06-20T14:18:27.835Z,95,8.086447,27.59804,64.31131,917.02,7.146588,51.13091,1.543765,37.56556
2025-06-20T14:18:58.462Z,96,6.079853,27.59835,64.60677,917.02,7.205104,51.20437,1.449561,37.61954
2025-06-20T14:19:28.620Z,96,15.28279,27.59994,64.7011,917.02,7.219351,51.32849,1.463351,37.71072
2025-06-20T14:19:59.291Z,95,9.061539,27.6069,64.49395,917.04,7.22377,51.16505,1.417648,37.59065
2025-06-20T14:20:29.807Z,95,5.05641,27.62525,64.22171,917.06,7.201547,51.20193,1.4749,37.61774
2025-06-20T14:21:22.426Z,95,10.60879,27.60975,64.53469,917.06,7.340376,51.01521,1.474892,37.48057
2025-06-20T14:22:32.877Z,95,12.41392,27.58538,64.45025,917.11,7.648064,50.92419,1.486498,37.41369
2025-06-20T14:22:53.268Z,95,10.1978,27.62968,64.55801,917.1,8.745407,51.19965,1.535763,37.61607
2025-06-20T14:23:12.816Z,95,3.275458,27.57557,64.46212,917.07,7.446946,50.94156,1.447425,37.42645
2025-06-20T14:23:23.781Z,96,7.747986,27.66671,64.26852,917.12,8.050913,51.35703,1.571536,37.7317
2025-06-20T14:23:54.298Z,96,5.781684,27.66227,64.36175,917.12,8.020271,51.22273,1.479546,37.63303
2025-06-20T14:24:24.808Z,95,7.248352,27.66765,63.86656,917.14,7.818803,51.1835,1.538065,37.60421
2025-06-20T14:24:55.532Z,95,15.75824,27.66291,63.97297,917.15,8.18911,51.07772,1.564258,37.52649
2025-06-20T14:25:26.352Z,96,7.83077,27.66544,64.16772,917.15,8.364948,51.45585,1.585749,37.8043
2025-06-20T14:25:57.072Z,95,14.91209,27.66449,64.06033,917.15,7.956224,51.16736,1.528639,37.59235
2025-06-20T14:26:27.476Z,96,3.269597,27.64772,64.17832,917.15,7.924916,51.40952,1.512151,37.77026
2025-06-21T06:29:54.290Z,100,6.603663,26.74365,68.43204,917.12,24.66562,53.9728,4.243141,39.65348
2025-06-21T06:30:24.802Z,99,5.69304,26.94079,67.12222,917.13,19.9014,52.80605,2.655879,38.79628
2025-06-21T06:30:55.365Z,96,7.369231,27.10661,66.65375,917.14,16.59145,51.63533,1.922782,37.93616
2025-06-21T06:31:26.240Z,94,7.071063,27.23698,66.52575,917.13,14.22344,50.71599,1.681063,37.26073
2025-06-21T06:31:56.753Z,93,10.26227,27.33729,66.1831,917.08,12.29868,50.10678,1.607444,36.81315
2025-06-21T06:32:27.269Z,92,6.515018,27.43539,65.68523,917.1,10.95452,49.44469,1.443186,36.32671
2025-06-21T06:32:57.786Z,91,5.314286,27.50374,65.54099,917.11,10.00959,49.22346,1.47994,36.16418
2025-06-21T06:33:28.301Z,90,8.24762,27.55152,65.13743,917.1,9.225963,48.84938,1.535694,35.88934
2025-06-21T06:33:58.812Z,90,4.776557,27.59519,65.08381,917.11,8.6436,48.66216,1.345712,35.75179
2025-06-21T06:34:33.114Z,89,8.553846,27.62968,64.78651,917.1,8.263408,48.36704,1.413299,35.53497
2025-06-21T06:35:03.831Z,89,7.683516,27.63474,64.5118,917.07,7.954199,48.35356,1.484959,35.52507
2025-06-21T06:35:34.458Z,88,10.30256,27.6531,64.23953,917.03,7.668118,47.95876,1.399948,35.235
2025-06-21T06:36:04.971Z,88,6.515018,27.65943,63.85857,917.03,7.446946,47.79076,1.401827,35.11158
2025-06-21T06:36:35.485Z,88,10.06886,27.67335,64.06171,917.05,7.313936,47.80629,1.420123,35.12299
2025-06-21T06:37:06.208Z,88,7.14359,27.70373,63.95932,917.03,7.201547,47.65964,1.400308,35.01524
2025-06-21T06:37:36.721Z,88,11.47106,27.70942,63.90663,917.03,7.159119,47.73348,1.404095,35.0695
2025-06-21T06:38:07.444Z,88,10.96337,27.705,63.86576,917.02,7.056698,47.69119,1.429075,35.03843
2025-06-21T06:38:37.805Z,87,8.87619,27.73569,63.79695,917.01,6.955704,47.5576,1.422241,34.94028
2025-06-21T06:39:08.269Z,87,7.280586,27.73506,63.74331,916.97,6.846972,47.47515,1.384877,34.87971
2025-06-21T06:39:38.782Z,87,4.726007,27.75721,63.71334,916.91,6.798358,47.30222,1.285319,34.75265
2025-06-21T06:40:09.296Z,86,5.604396,27.76765,63.56114,916.94,6.728492,47.13718,1.36178,34.6314
2025-06-21T06:40:39.811Z,87,12.05934,27.78822,63.551,916.9,6.709189,47.34537,1.424949,34.78435
2025-06-21T06:41:11.362Z,86,9.939927,27.79866,63.61951,916.91,6.714721,47.02557,1.43585,34.5494
2025-06-21T06:41:41.867Z,87,9.238828,27.82841,63.63757,916.87,6.656165,47.20399,1.393615,34.68048
2025-06-21T06:42:12.792Z,86,6.007327,27.85024,63.50727,916.87,6.608205,47.01614,1.327562,34.54247
2025-06-21T06:42:43.815Z,87,9.730403,27.86923,63.67077,916.87,6.675687,47.27201,1.328579,34.73046
2025-06-21T06:43:14.439Z,87,2.8,27.90689,63.80387,916.85,6.689734,47.33544,1.332888,34.77706
2025-06-21T06:43:44.953Z,87,8.465201,27.92366,63.81992,916.83,6.628014,47.34191,1.379545,34.78181
2025-06-21T06:44:16.078Z,87,9.724543,27.94834,63.79703,916.8,6.706397,47.52991,1.35851,34.91993
2025-06-21T06:44:47.212Z,87,6.27326,27.97302,63.88798,916.79,6.65196,47.25595,1.352865,34.71866
2025-06-21T06:45:17.934Z,87,7.828571,27.97618,63.86839,916.75,6.674371,47.2967,1.370487,34.74859
2025-06-21T06:45:49.264Z,87,10.57656,27.98093,63.92943,916.71,6.686916,47.32824,1.41802,34.77177
2025-06-21T06:46:20.693Z,87,12.59927,28.0015,63.87909,916.65,6.736781,47.26244,1.315373,34.72342
2025-06-21T06:46:51.321Z,87,10.48791,27.97207,63.86775,916.66,6.739575,47.45372,1.363974,34.86395
2025-06-21T06:47:21.834Z,87,7.868865,27.9841,63.70227,916.67,6.70501,47.23252,1.335078,34.70145
2025-06-21T06:47:52.350Z,86,5.282052,28.00023,63.39716,916.64,6.584022,46.83896,1.30449,34.4123
2025-06-21T06:48:23.070Z,86,9.174359,28.03631,63.20244,916.61,6.635074,46.77128,1.317559,34.36257
2025-06-21T06:48:53.790Z,86,8.481318,28.04517,63.15709,916.61,6.644928,46.93843,1.354761,34.48537
2025-06-21T06:49:24.921Z,85,6.926007,28.03947,62.96268,916.59,6.616721,46.68143,1.287442,34.29656
2025-06-21T06:49:55.641Z,85,9.480585,28.02682,62.92737,916.58,6.62237,46.59324,1.240182,34.23177
2025-06-21T06:50:26.154Z,85,7.538461,28.02871,62.83433,916.58,6.598254,46.59794,1.264184,34.23522
2025-06-21T06:50:59.429Z,85,12.58315,28.01764,62.69267,916.59,6.545324,46.54131,1.300637,34.19361
2025-06-21T06:51:32.748Z,85,4.645421,28.0072,62.43145,916.55,6.525132,46.50713,1.225463,34.1685
2025-06-21T06:52:03.228Z,85,8.586081,28.01163,62.21272,916.53,6.47125,46.54129,1.306665,34.1936
2025-06-21T06:52:33.746Z,85,9.166301,28.0322,62.24915,916.54,6.501917,46.5736,1.357293,34.21733
2025-06-21T06:53:04.260Z,85,7.691575,28.06922,62.18843,916.56,6.482981,46.51514,1.326452,34.17439
2025-06-21T06:53:49.112Z,85,6.845421,28.20244,62.75483,916.5,6.626601,46.63825,1.246535,34.26484
2025-06-21T06:54:19.626Z,84,7.280586,28.5287,61.72182,916.18,6.319291,45.84219,1.283074,33.67997
2025-06-21T06:54:51.187Z,83,4.782418,29.05209,59.62992,916.13,6.26282,45.48708,1.120485,33.41908
2025-06-21T06:55:22.090Z,82,8.021978,29.53468,58.07222,916.1,6.270503,45.20105,1.210834,33.20893
2025-06-21T06:55:54.884Z,83,6.339927,29.76442,57.03898,916.12,6.228879,45.38074,1.11561,33.34095
2025-06-21T06:56:25.581Z,81,6.031502,29.74986,56.9395,916.13,6.355537,44.90176,1.16723,32.98905
2025-06-21T06:56:59.852Z,83,4.824908,29.88119,57.08865,916.11,6.416739,45.42669,1.324121,33.37471
2025-06-21T06:57:31.324Z,81,7.667399,30.07327,56.66273,916.15,6.466891,44.90668,1.171617,32.99266
2025-06-21T06:58:01.693Z,81,12.80073,30.06884,56.27356,916.14,6.284292,44.91362,1.25816,32.99776
2025-06-21T06:58:32.144Z,82,7.151648,30.24732,55.86007,916.15,6.239717,45.03649,1.210928,33.08803
2025-06-21T06:59:03.474Z,80,11.01172,30.15871,56.04744,916.14,6.214934,44.14543,1.123407,32.43337
2025-06-21T06:59:34.181Z,80,9.649817,30.27232,55.59269,916.17,6.222677,44.19884,1.045479,32.47261
2025-06-21T07:00:05.021Z,81,11.99487,30.07739,55.97746,916.07,6.177496,44.53362,1.236493,32.71857
2025-06-21T07:00:35.742Z,81,6.85348,30.43687,55.44244,916.08,6.231978,44.52412,1.091794,32.7116
2025-06-21T07:01:06.049Z,80,9.319414,30.54921,54.85373,916.09,6.224236,44.249,1.12113,32.50947
2025-06-21T07:01:36.874Z,79,3.060073,30.33656,55.32488,916.13,6.172795,43.90132,1.033478,32.25403
2025-06-21T07:02:07.488Z,79,7.909158,30.7606,55.19936,916.09,6.298017,43.91282,1.005185,32.26248
2025-06-21T07:02:38.622Z,79,7.25641,30.8568,54.84651,916.06,6.3026,43.9268,1.019773,32.27274
2025-06-21T07:03:08.734Z,83,16.05641,30.96756,54.4963,916.09,6.347989,43.69279,1.061044,32.10082
2025-06-21T07:03:39.466Z,78,13.84029,31.04288,54.0647,916.06,6.273549,43.40223,1.027939,31.88736
2025-06-21T07:04:13.235Z,78,14.29158,30.92041,53.68904,916.05,6.191574,43.31762,0.967342,31.82518
2025-06-21T07:04:43.707Z,78,5.846154,30.7644,53.89071,916.04,6.185322,43.32803,0.997287,31.83284
2025-06-21T07:05:14.168Z,79,9.738461,30.81946,53.9753,916.01,6.174346,43.76289,1.030226,32.15233
2025-06-21T07:05:44.375Z,76,2.026374,30.58244,53.80738,916.03,6.069638,42.2324,0.917223,31.02789
2025-06-21T07:06:15.144Z,79,8.465201,30.38719,54.77266,916.1,6.079254,43.69268,1.031781,32.10074
2025-06-21T07:06:45.706Z,78,6.587546,30.39637,54.6199,916.15,6.045485,43.56602,0.984076,32.00768
2025-06-21T07:07:16.434Z,78,8.328205,30.48023,54.74745,916.19,6.072848,43.43435,1.047306,31.91095
2025-06-21T07:07:47.358Z,78,14.29158,30.41029,54.9366,916.12,6.077656,43.4313,1.111046,31.90871
2025-06-21T07:08:17.977Z,79,4.260806,30.55902,54.65602,916.13,6.096826,43.58663,1.069253,32.02283
2025-06-21T07:08:48.491Z,78,12.43004,30.43814,55.01132,916.18,6.037404,43.27451,1.04526,31.79352
2025-06-21T07:09:19.820Z,78,5.684981,30.5106,54.88031,916.17,6.087255,43.37984,1.039523,31.8709
2025-06-21T07:09:50.446Z,77,8.779487,30.55997,54.25853,916.13,6.032537,42.95544,1.00683,31.55909
2025-06-21T07:10:20.753Z,77,8.94066,30.55712,54.58513,916.23,6.032542,42.98159,1.012714,31.57831
2025-06-21T07:10:51.113Z,79,10.21392,30.8837,54.12529,916.19,6.099944,43.70435,1.135305,32.10932
2025-06-21T07:11:21.362Z,78,4.25055,30.83244,54.4577,916.16,6.085604,43.39791,1.115882,31.88418
2025-06-21T07:11:51.630Z,76,8.860073,30.71915,53.60948,916.19,5.988551,42.61757,0.98216,31.31086
2025-06-21T07:12:22.097Z,78,6.56337,30.56947,53.94622,916.15,5.972187,43.17696,1.006809,31.72184
2025-06-21T07:13:00.061Z,77,12.47033,30.63782,54.17353,916.22,6.019544,43.00022,1.024112,31.592
2025-06-21T07:13:33.471Z,74,7.635165,30.77105,53.25947,916.16,6.048679,41.61866,0.995389,30.57697
2025-06-21T07:14:03.846Z,78,0.779487,30.79826,53.48657,916.1,6.079259,43.56974,0.997287,32.01042
2025-06-21T07:14:34.529Z,77,9.424174,31.08876,53.05556,916.14,6.077634,42.79542,1.012668,31.44153
2025-06-21T07:15:05.595Z,77,9.440293,31.08497,52.73039,916.12,6.029292,42.98352,1.026179,31.57973
2025-06-21T07:15:36.656Z,78,12.00293,31.02705,52.9068,916.07,6.027648,43.46862,1.090681,31.93612
2025-06-21T07:16:07.270Z,76,7.860806,31.11471,52.07419,916.04,5.978738,42.22523,0.967402,31.02262
2025-06-21T07:16:37.892Z,76,9.601465,31.23212,51.47014,916.01,5.962311,42.51627,1.056096,31.23644
2025-06-21T07:17:08.407Z,79,1.625641,31.228,52.21038,916.07,6.014671,43.82325,1.037888,32.19667
2025-06-21T07:17:38.784Z,79,6.95238,31.46313,51.39446,916.11,6.037363,43.78067,1.115485,32.16539
2025-06-21T07:18:09.234Z,78,6.394139,31.27167,51.41871,916.07,5.970541,43.30679,1.045352,31.81723
2025-06-21T07:18:39.613Z,78,11.57582,30.96503,52.3071,916.05,5.939203,43.51222,1.123192,31.96816
2025-06-21T07:19:10.162Z,76,11.05201,31.06914,52.0869,915.97,5.957367,42.52763,1.060944,31.24479
2025-06-21T07:20:15.895Z,76,5.507692,30.77294,52.44544,915.87,5.935876,42.65738,1.018291,31.34011
2025-06-21T07:20:46.517Z,77,3.38022,30.62263,53.74915,916.22,6.035785,42.8387,1.0337,31.47333
2025-06-21T07:21:17.643Z,78,6.692308,30.30428,53.23858,916.38,5.985277,43.49531,1.041517,31.95574
2025-06-21T07:24:20.747Z,81,6.192674,28.82267,58.2534,916.39,8.423342,44.47951,1.09052,32.67882
2025-06-21T07:24:51.609Z,80,6.877656,28.85431,58.03639,916.38,6.874567,44.21044,1.086768,32.48113
2025-06-21T07:25:25.306Z,81,8.497436,28.75052,59.15142,916.37,8.092386,44.57219,1.136648,32.74691
2025-06-21T07:25:55.718Z,81,14.20293,28.73691,58.63242,916.37,6.532283,44.53248,1.130646,32.71774
2025-06-21T07:26:26.377Z,80,7.562637,28.75558,59.11942,916.35,6.35553,44.38866,1.0925,32.61208
2025-06-21T07:28:23.352Z,82,9.271063,28.41825,60.60675,916.35,8.554289,44.97732,1.126551,33.04456
2025-06-21T07:28:53.942Z,83,4.679853,28.55939,59.83797,916.32,6.696657,45.76229,1.262969,33.62128
2025-06-21T07:29:24.493Z,83,5.531869,28.60306,59.68687,916.3,6.485909,45.47958,1.15315,33.41357
2025-06-21T07:30:03.670Z,84,10.09304,28.53028,60.78886,916.32,8.052462,45.83401,1.161217,33.67396
2025-06-21T07:30:34.298Z,84,7.514285,28.59008,60.34282,916.29,6.71195,46.21263,1.18163,33.95214
2025-06-21T07:31:54.891Z,85,12.72015,28.54958,60.2576,916.32,6.642123,46.39539,1.258043,34.08641
2025-06-21T07:32:25.707Z,84,9.408059,28.58123,60.29534,916.31,6.392888,46.23888,1.253901,33.97142
2025-06-21T07:32:56.111Z,84,4.435897,28.59198,60.2311,916.24,6.293436,45.90104,1.159076,33.72321
2025-06-21T07:33:27.788Z,83,7.361173,28.56857,59.91168,916.26,6.194678,45.68632,1.177525,33.56545
2025-06-21T07:33:58.481Z,83,6.299634,28.53408,59.78157,916.27,6.119139,45.74436,1.175474,33.6081
2025-06-21T07:34:28.884Z,82,13.84835,28.53376,60.01164,916.21,6.20251,45.33751,1.179565,33.30919
2025-06-21T07:34:59.509Z,83,8.330403,28.51699,59.43759,916.26,6.030919,45.44386,1.208725,33.38733
2025-06-21T07:35:32.987Z,83,4.720147,28.46193,59.82324,916.23,6.100051,45.41097,1.208997,33.36316
2025-06-21T07:36:03.614Z,82,9.045422,28.40212,59.70253,916.27,6.063197,45.06615,1.18061,33.10983
2025-06-21T07:36:34.128Z,82,9.013186,28.38091,59.70589,916.27,6.030923,45.08269,1.208726,33.12197
2025-06-21T07:37:04.644Z,82,13.26813,28.39262,59.62231,916.24,6.038994,44.91886,1.126534,33.00161
2025-06-21T07:37:35.046Z,80,12.02711,28.38724,59.54274,916.26,5.952422,44.43447,1.138742,32.64573
2025-06-21T07:38:05.674Z,81,11.18095,28.40085,59.59072,916.22,6.034152,44.65899,1.184134,32.81069
2025-06-21T07:38:36.193Z,81,11.66447,28.39959,59.5774,916.19,6.106428,44.5969,1.146867,32.76507
2025-06-21T07:39:06.593Z,81,13.42125,28.40433,59.51906,916.18,6.114371,44.6589,1.10445,32.81062
2025-06-21T07:39:36.944Z,81,4.701831,28.42015,59.4427,916.17,6.072806,44.85194,1.184568,32.95245
2025-06-21T07:53:06.185Z,84,15.60513,28.35623,60.54453,915.93,7.710435,46.12556,1.167306,33.88816
2025-06-21T07:53:36.694Z,84,6.208791,28.52205,60.13489,915.93,6.672917,45.89368,1.148886,33.7178
2025-06-21T07:54:06.857Z,82,12.3011,28.58186,59.53922,915.86,6.31319,45.23391,1.11848,33.23307
2025-06-21T07:54:37.521Z,82,13.83223,28.61002,59.66165,915.85,6.24274,45.11138,1.136735,33.14305
2025-06-21T07:55:07.925Z,82,10.57656,28.65274,59.33994,915.86,6.161821,44.96679,1.13126,33.03683
2025-06-21T07:55:38.439Z,81,6.652014,28.70116,59.03922,915.89,6.055152,44.71054,1.127036,32.84856
2025-06-21T07:56:09.069Z,80,3.20293,28.72362,58.88547,915.89,6.00492,44.45116,1.068783,32.658
2025-06-21T07:56:39.230Z,79,7.183883,28.68375,58.74216,915.84,5.907641,43.71292,1.090538,32.11562
2025-06-21T07:57:13.261Z,83,15.99194,28.68217,58.68308,915.83,5.907641,44.32277,1.15315,32.56367
2025-06-21T07:57:43.892Z,80,9.843224,28.6904,58.54055,915.9,5.935876,44.36696,1.177655,32.59613
2025-06-21T07:58:14.293Z,79,13.13113,28.67679,58.16655,915.86,5.843815,43.903,1.118982,32.25526
2025-06-21T07:58:44.812Z,78,1.488645,28.69356,58.03868,915.86,5.853965,43.4125,0.979393,31.8949
2025-06-21T07:59:15.437Z,78,4.645422,28.67837,57.74344,915.83,5.894274,43.39211,1.058979,31.87992
2025-06-21T07:59:45.943Z,79,4.712088,28.66825,57.50137,915.84,5.830264,43.82072,1.119899,32.19482
2025-06-21T08:00:16.761Z,78,9.601465,28.68027,57.65265,915.94,5.874122,43.28543,1.106455,31.80154
2025-06-23T11:40:52.100Z,100,18.79634,26.92402,63.50913,913.86,24.49707,53.68125,3.03327,39.43929
2025-06-23T11:41:22.834Z,100,4.220513,26.98794,62.57943,913.86,17.96403,53.25474,3.502409,39.12593
2025-06-23T11:41:53.337Z,99,7.893041,27.04965,62.48259,913.86,14.46984,52.71977,3.382285,38.73289
2025-06-23T11:42:23.784Z,98,15.18608,27.08287,61.47316,913.89,12.48855,52.17483,3.282557,38.33253
2025-06-23T11:42:54.235Z,96,17.45861,27.10407,60.98748,913.91,11.10813,51.40514,2.889481,37.76705
2025-06-23T11:43:24.466Z,94,8.457143,27.1142,61.07482,913.92,10.18127,50.66766,2.464765,37.22522
2025-06-23T11:43:54.819Z,93,17.47473,27.1199,61.19455,913.93,9.731348,50.14999,2.199898,36.84489
2025-06-23T11:44:25.292Z,92,10.07692,27.12401,60.88493,913.93,9.309123,49.69588,1.883328,36.51126
2025-06-23T11:44:56.010Z,92,8.078388,27.13793,61.17088,913.92,9.00308,49.65796,1.782055,36.4834
2025-06-23T11:45:26.528Z,92,12.69597,27.13287,61.3287,913.94,8.822827,49.60121,1.708812,36.4417
2025-06-23T11:45:57.044Z,92,0,27.13224,61.74548,913.95,8.550325,49.69247,1.699012,36.50875
2025-06-23T11:46:27.410Z,92,8.739195,27.14521,61.37686,913.98,8.607994,49.5873,1.567322,36.43148
2025-06-23T11:46:57.867Z,92,5.58022,27.14616,61.26463,914.01,8.56843,49.52396,1.431517,36.38494
2025-06-23T11:47:28.382Z,92,6.112087,27.16198,61.06227,914.05,8.406415,49.58441,1.433894,36.42936
2025-06-23T11:47:58.897Z,93,3.317949,27.15344,60.94216,914,8.3498,49.86893,1.490563,36.63839
2025-06-23T11:48:29.412Z,92,7.61099,27.17179,61.03735,914.03,8.475293,49.85265,1.421062,36.62643
2025-06-23T11:48:59.725Z,93,8.505495,27.17084,61.07682,914.04,8.313533,49.89674,1.43597,36.65883
2025-06-23T11:49:30.441Z,93,7.790475,27.17844,60.93276,914.05,8.344057,50.12778,1.493735,36.82857
2025-06-23T11:50:00.957Z,93,3.164835,27.19236,61.03387,914.05,8.45656,50.22762,1.480214,36.90192
2025-06-23T11:50:32.294Z,93,6.450549,27.18762,61.39656,914.06,8.267195,50.08801,1.355292,36.79935
2025-06-23T11:51:03.832Z,93,7.119414,27.17211,61.32807,914.1,8.286621,50.16223,1.334211,36.85389
2025-06-23T11:51:34.961Z,93,11.22125,27.16895,61.43338,914.1,8.253725,50.11302,1.377247,36.81773
2025-06-23T11:52:05.479Z,93,5.370696,27.16167,61.3926,914.13,8.247911,50.1946,1.373647,36.87766
2025-06-23T11:52:37.436Z,93,5.765568,27.16293,60.87104,914.11,8.325032,50.20478,1.287442,36.88515
2025-06-23T11:53:08.164Z,94,10.32088,27.17274,60.99129,914.17,8.400792,50.62513,1.375259,37.19397
2025-06-23T11:57:37.705Z,94,6.67619,26.90504,62.35398,914.21,10.0874,50.63594,1.341685,37.20192
2025-06-23T11:58:08.076Z,95,4.019048,27.08477,61.3346,914.27,8.664936,50.83432,1.375035,37.34766
2025-06-23T11:58:38.407Z,95,9.085714,27.15122,60.85607,914.21,8.438176,50.79214,1.381682,37.31667
2025-06-23T11:59:08.692Z,95,7.726007,27.16768,60.79262,914.24,8.353594,50.86848,1.465661,37.37276
2025-06-23T11:59:39.210Z,94,9.263003,27.18508,60.68319,914.26,8.18918,50.68389,1.393165,37.23714
2025-06-23T12:00:09.721Z,95,5.523809,27.18762,60.51889,914.25,8.169382,50.80943,1.361579,37.32938
2025-06-23T12:00:40.036Z,95,7.14359,27.19679,60.48076,914.24,8.111582,50.78159,1.397436,37.30893
2025-06-23T12:01:10.361Z,94,11.30989,27.20217,60.44866,914.25,7.983201,50.74261,1.422556,37.28028
2025-06-23T12:01:40.655Z,95,7.772161,27.21926,60.52367,914.23,8.059039,50.79301,1.447765,37.31731
2025-06-23T12:02:10.963Z,94,5.024176,27.19679,60.68496,914.26,7.958365,50.59002,1.33311,37.16817
2025-06-23T12:02:41.476Z,94,3.503297,27.18856,60.56514,914.25,8.071242,50.68435,1.393727,37.23748
2025-06-23T12:03:11.786Z,94,12.02711,27.20977,60.62103,914.28,8.073248,50.73733,1.400532,37.27641
2025-06-23T12:03:41.908Z,94,5.34652,27.21673,60.65502,914.28,7.906049,50.60369,1.386159,37.17822
2025-06-23T12:04:12.204Z,95,8.110622,27.20344,60.81123,914.3,7.931108,50.79713,1.500641,37.32034
2025-06-23T12:04:42.724Z,94,14.15458,27.2028,60.85071,914.26,7.958339,50.66848,1.411537,37.22582
2025-06-23T12:05:13.027Z,94,10.47985,27.20565,60.98969,914.28,7.846715,50.52917,1.348362,37.12347
2025-06-23T12:05:43.340Z,94,5.249817,27.17939,61.28291,914.27,7.808148,50.59823,1.359386,37.17421
2025-06-23T12:06:13.648Z,94,4.500366,27.18476,61.30355,914.25,7.825277,50.55152,1.388363,37.13989
2025-06-23T12:06:43.957Z,94,4.435897,27.17053,61.3741,914.32,7.831669,50.57282,1.332966,37.15554
2025-06-23T12:07:14.071Z,94,11.24542,27.15913,61.41866,914.35,7.838177,50.65238,1.36631,37.214
2025-06-23T12:07:44.374Z,94,10.22198,27.16736,61.14232,914.34,7.910258,50.51723,1.395089,37.1147
2025-06-23T12:08:14.690Z,94,12.38169,27.18255,60.96638,914.37,8.155505,50.72407,1.401834,37.26665
2025-06-23T12:08:45.203Z,95,4.760439,27.18097,60.99255,914.38,8.009902,50.85994,1.41802,37.36649
2025-06-23T12:09:15.510Z,95,3.583883,27.19046,61.00058,914.35,8.355489,50.98583,1.275813,37.45898
2025-06-23T12:09:45.648Z,95,6.410256,27.19426,61.00776,914.43,8.028463,50.97367,1.381682,37.45005
2025-06-23T12:10:15.837Z,95,6.474725,27.18635,60.88779,914.35,7.974801,50.95615,1.401827,37.43717
2025-06-23T12:10:46.020Z,95,2.205861,27.15945,61.09491,914.38,7.981169,51.10828,1.463726,37.54894
2025-06-23T12:11:16.341Z,95,11.33407,27.15439,61.21302,914.42,7.861539,50.95876,1.449935,37.43909
2025-06-23T12:11:51.608Z,95,10.15751,27.15122,61.11346,914.4,7.732121,50.86075,1.442734,37.36708
2025-06-23T12:12:21.673Z,95,7.328938,27.14363,61.1057,914.39,7.82746,50.84507,1.423143,37.35556
2025-06-23T12:12:52.188Z,95,6.694505,27.16008,61.02237,914.44,7.884564,50.97813,1.512312,37.45332
2025-06-23T12:13:22.321Z,95,3.398535,27.1585,61.08815,914.44,7.874354,50.85864,1.29634,37.36553
2025-06-23T12:13:52.604Z,94,5.663003,27.16546,61.31383,914.46,7.71015,50.73201,1.392873,37.2725
2025-06-23T12:14:22.923Z,95,10.72161,27.16135,61.39255,914.48,7.636905,50.78944,1.401901,37.31469
2025-06-23T12:14:53.077Z,94,7.683517,27.19489,61.19275,914.46,7.589611,50.67551,1.437056,37.23098
2025-06-23T12:15:23.197Z,95,6.917949,27.18097,61.28977,914.48,7.685856,50.81785,1.449561,37.33556
2025-06-23T12:15:53.350Z,95,10.35897,27.1604,61.33951,914.49,7.795197,50.93656,1.482584,37.42278
